date,symbol,target_weight_raw,actual_date,actual_weight_raw,has_target,has_actual,target_weight_pct,actual_weight_pct,weight_diff
2024-12-03,ENA,0.042494598911701195,2024-12-05,0.0,True,False,0.07709035119038629,,
2024-12-03,ENS,-0.027042017489264384,2024-12-05,0.0,True,False,-0.04905749621206401,,
2024-12-03,ETH,0.0033537784655957004,2024-12-05,0.0,True,False,0.006084160489777807,,
2024-12-03,FET,0.03853594726421446,2024-12-05,0.0,True,False,0.06990887746053019,,
2024-12-03,FIL,0.009896629118716834,2024-12-05,0.0,True,False,0.01795368432464024,,
2024-12-03,FTM,-0.03652478600984524,2024-12-05,0.0,True,False,-0.06626038726717699,,
2024-12-03,GALA,0.013409584737441757,2024-12-05,0.0,True,False,0.02432661145654392,,
2024-12-03,HBAR,-0.0573104717216211,2024-12-05,0.0,True,False,-0.10396813960020515,,
2024-12-03,LINK,-0.05360650351914111,2024-12-05,0.0,True,False,-0.09724869249775042,,
2024-12-03,LTC,-0.05009354790041621,2024-12-05,0.0,True,False,-0.09087576536584678,,
2024-12-03,NEAR,0.024648831067385066,2024-12-05,0.0,True,False,0.044715966077608714,,
2024-12-03,OP,0.05542665218975529,2024-12-05,0.0,True,False,0.1005506627205526,,
2024-12-03,ORDI,0.023210707564281053,2024-12-05,0.0,True,False,0.042107035795908625,,
2024-12-03,PNUT,-0.05379751610289618,2024-12-05,0.0,True,False,-0.09759521246830148,,
2024-12-03,RUNE,0.049902535316661153,2024-12-05,0.0,True,False,0.0905292453952957,,
2024-12-03,SEI,0.04820972836855038,2024-12-05,0.0,True,False,0.0874582884861942,,
2024-12-03,SOL,-0.005810635748726716,2024-12-05,0.0,True,False,-0.010541197281083442,,
2024-12-03,SUI,-0.0069940758068239815,2024-12-05,0.0,True,False,-0.012688100935382154,,
2024-12-03,TAO,0.02452148934488169,2024-12-05,0.0,True,False,0.04448495276390802,,
2024-12-03,TIA,0.004181499661867644,2024-12-05,0.0,True,False,0.007585747028832314,,
2024-12-03,TRX,-0.013727939043700172,2024-12-05,0.0,True,False,-0.02490414474079562,,
2024-12-03,UNI,0.005937977471230099,2024-12-05,0.0,True,False,0.010772210594784141,,
2024-12-03,WIF,0.03614276084233513,2024-12-05,0.0,True,False,0.0655673473260749,,
2024-12-03,WLD,-0.007439771835585794,2024-12-05,0.0,True,False,-0.013496647533334575,,
2024-12-03,XLM,-0.032056767472345,2024-12-05,0.0,True,False,-0.05815486028251812,,
2024-12-03,XRP,-0.049966206177912836,2024-12-05,0.0,True,False,-0.09064475205214609,,
2024-12-04,ADA,0.034515497427865804,2024-12-06,0.0,True,False,0.0657391929713227,,
2024-12-04,APT,0.0527368542615356,2024-12-06,0.0,True,False,0.10044410474584832,,
2024-12-04,ARB,0.0629122651071542,2024-12-06,0.0,True,False,0.1198244801421641,,
2024-12-04,AVAX,0.003921848684978805,2024-12-06,0.0,True,False,0.0074696639689162255,,
2024-12-04,BCH,0.017412362361295407,2024-12-06,0.0,True,False,0.03316407801301601,,
2024-12-04,BNB,-0.025862805585533798,2024-12-06,0.0,True,False,-0.04925903127198066,,
2024-12-04,BTC,-0.022749951372929397,2024-12-06,0.0,True,False,-0.04333020106457407,,
2024-12-04,CRV,-0.06291226510715418,2024-12-06,0.0,True,False,-0.11982448014216412,,
2024-12-04,DOGE,-0.008248194606144793,2024-12-06,0.0,True,False,-0.015709744818587234,,
2024-12-04,DOT,0.013962427118535006,2024-12-06,0.0,True,False,0.02659323373831374,,
2024-12-04,ENA,0.004393762127197207,2024-12-06,0.0,True,False,0.008368483663130174,,
2024-12-04,ENS,-0.03836992990681339,2024-12-06,0.0,True,False,-0.0730804541267798,,
2024-12-04,ETH,-0.030526232536855793,2024-12-06,0.0,True,False,-0.05814112618894736,,
2024-12-04,FET,-0.020283405485205987,2024-12-06,0.0,True,False,-0.03863234797917242,,
