date,symbol,target_weight_raw,actual_date,actual_weight_raw,has_target,has_actual,target_weight_pct,actual_weight_pct,weight_diff,actual_date_expected,has_live_data,coverage_status,direction_status,magnitude_status,root_cause,taxonomy
2024-12-03,ETH,0.0033537784655957,2024-12-05,0.0,True,False,0.0060841604897778,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,FET,0.0385359472642144,2024-12-05,0.0,True,False,0.0699088774605301,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,FIL,0.0098966291187168,2024-12-05,0.0,True,False,0.0179536843246402,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,FTM,-0.0365247860098452,2024-12-05,0.0,True,False,-0.0662603872671769,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,GALA,0.0134095847374417,2024-12-05,0.0,True,False,0.0243266114565439,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,HBAR,-0.0573104717216211,2024-12-05,0.0,True,False,-0.1039681396002051,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,LINK,-0.0536065035191411,2024-12-05,0.0,True,False,-0.0972486924977504,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,LTC,-0.0500935479004162,2024-12-05,0.0,True,False,-0.0908757653658467,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,NEAR,0.024648831067385,2024-12-05,0.0,True,False,0.0447159660776087,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,OP,0.0554266521897552,2024-12-05,0.0,True,False,0.1005506627205526,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,ORDI,0.023210707564281,2024-12-05,0.0,True,False,0.0421070357959086,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,PNUT,-0.0537975161028961,2024-12-05,0.0,True,False,-0.0975952124683014,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,RUNE,0.0499025353166611,2024-12-05,0.0,True,False,0.0905292453952957,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,SEI,0.0482097283685503,2024-12-05,0.0,True,False,0.0874582884861942,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,SOL,-0.0058106357487267,2024-12-05,0.0,True,False,-0.0105411972810834,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,SUI,-0.0069940758068239,2024-12-05,0.0,True,False,-0.0126881009353821,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,TAO,0.0245214893448816,2024-12-05,0.0,True,False,0.044484952763908,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
2024-12-03,TIA,0.0041814996618676,2024-12-05,0.0,True,False,0.0075857470288323,,,2024-12-05,False,target_only,,,logging_gap,1_no_live_data
