holdings_date,daily_te_correct,n_matched_correct,n_sign_correct_correct,daily_te_wrong,n_matched_wrong,n_sign_correct_wrong,te_diff
2025-10-26,1.280875500779649,31,19,0.8631475478966942,31,21,-0.41772795288295483
2025-10-27,1.1780308736904013,31,15,0.9569760138164346,32,18,-0.22105485987396667
2025-10-28,1.2619538463821867,29,18,1.2668181649714834,30,19,0.004864318589296701
2025-10-29,1.082096697942234,0,0,1.0481905185094023,0,0,-0.033906179432831696
2025-10-30,1.0856204502291595,30,18,0.6001535553659211,28,18,-0.48546689486323846
2025-10-31,0.5901951239164935,22,18,0.5195091733369122,22,20,-0.07068595057958138
2025-11-01,0.8500298707967809,27,18,0.8579169682314454,29,19,0.007887097434664425
2025-11-02,1.167922242206487,0,0,0.9610875007879388,0,0,-0.20683474141854818
2025-11-03,0.8919699156339718,30,19,0.5108012904322895,30,25,-0.38116862520168227
2025-11-04,0.8197743516908297,33,18,0.40786658399064635,33,23,-0.41190776770018334
2025-11-05,0.5772093096411542,31,24,0.5339254802465409,31,22,-0.04328382939461339
2025-11-06,0.623164610042962,34,24,0.31013442694678606,34,31,-0.3130301830961759
2025-11-07,1.0836671506516886,0,0,1.0276853647619968,0,0,-0.055981785889691826
2025-11-08,1.0276853647619968,0,0,1.164207301214022,0,0,0.13652193645202515
2025-11-09,1.164207301214022,0,0,1.151535518619049,0,0,-0.012671782594972925
2025-11-10,1.151535518619049,0,0,1.2784612914222588,0,0,0.12692577280320982
2025-11-11,1.2784612914222588,0,0,1.010640105010066,0,0,-0.2678211864121929
2025-11-12,1.010640105010066,0,0,1.1707841063065907,0,0,0.16014400129652473
2025-11-13,1.1707841063065907,0,0,1.0957321873923809,0,0,-0.07505191891420981
2025-11-14,1.0957321873923809,0,0,0.9324623418945275,0,0,-0.1632698454978534
2025-11-15,0.9324623418945275,0,0,1.0871772595312512,0,0,0.15471491763672374
2025-11-16,1.0871772595312512,0,0,1.0131933446041814,0,0,-0.0739839149270698
2025-11-17,1.0131933446041814,0,0,0.7400067079697118,0,0,-0.2731866366344696
2025-11-18,0.7400067079697118,0,0,1.0481982565660042,0,0,0.3081915485962924
2025-11-19,1.0481982565660042,0,0,1.0387998539625634,0,0,-0.009398402603440825
2025-11-20,1.0387998539625634,0,0,0.8966462058033496,0,0,-0.14215364815921372
2025-11-21,0.8966462058033496,0,0,1.023373610568692,0,0,0.12672740476534228
2025-11-22,1.023373610568692,0,0,1.0122378777338001,0,0,-0.011135732834891776
2025-11-23,1.0122378777338001,0,0,0.9619360502371489,0,0,-0.05030182749665124
2025-11-24,0.9619360502371489,0,0,1.020643017874013,0,0,0.058706967636864005
2025-11-25,1.020643017874013,0,0,0.8859744680997301,0,0,-0.13466854977428278
2025-11-26,0.8859744680997301,0,0,1.0113270848718203,0,0,0.1253526167720902
2025-11-27,1.0113270848718203,0,0,1.0233622957508812,0,0,0.012035210879060898
2025-11-28,1.0233622957508812,0,0,0.9523861215378951,0,0,-0.07097617421298608
2025-11-29,0.9523861215378951,0,0,0.9225633683886786,0,0,-0.029822753149216563
2025-11-30,0.9225633683886786,0,0,0.971702991719572,0,0,0.04913962333089339
2025-12-01,0.971702991719572,0,0,0.9142406192795156,0,0,-0.057462372440056364
2025-12-02,0.6446349637220498,31,19,0.6212273010212644,31,21,-0.023407662700785314
2025-12-03,0.6568227561349663,31,21,0.783473786604127,31,21,0.1266510304691607
2025-12-04,0.47453203274488037,30,22,0.9563909219482404,30,20,0.48185888920336
2025-12-05,0.5769209100472847,32,22,0.8392255576887202,32,21,0.26230464764143546
2025-12-06,0.42436028489196875,32,26,0.7859835906421864,30,19,0.3616233057502176
2025-12-07,0.4965279527250597,31,22,0.6714933154828182,29,18,0.17496536275775854
2025-12-08,1.003443064077159,0,0,0.8635377802715913,0,0,-0.13990528380556766
2025-12-09,0.8635377802715913,0,0,0.8104456447994318,0,0,-0.05309213547215952
